p_k,country_id,ext_int,imp_exp,month,trade_value
2432,LU,INTRA,IMPORT,d2022_03,2149789131
2433,LU,INTRA,EXPORT,d2022_03,1228063930
2434,LU,WORLD,IMPORT,d2022_03,2357751460
2435,LU,WORLD,EXPORT,d2022_03,1533497097
2436,LV,EXTRA,IMPORT,d2022_03,469921926
2437,LV,EXTRA,EXPORT,d2022_03,662404597
2438,LV,INTRA,IMPORT,d2022_03,1936918288
2439,LV,INTRA,EXPORT,d2022_03,1327451905
2440,LV,WORLD,IMPORT,d2022_03,2406840214
2441,LV,WORLD,EXPORT,d2022_03,1989856502
2442,MT,EXTRA,IMPORT,d2022_03,173062949
2443,MT,EXTRA,EXPORT,d2022_03,103918584
2444,MT,INTRA,IMPORT,d2022_03,371735871
2445,MT,INTRA,EXPORT,d2022_03,141728366
2446,MT,WORLD,IMPORT,d2022_03,544798820
2447,MT,WORLD,EXPORT,d2022_03,245646950
2448,NL,EXTRA,IMPORT,d2022_03,43408144272
2449,NL,EXTRA,EXPORT,d2022_03,21671998104
2450,NL,INTRA,IMPORT,d2022_03,28484881124
2451,NL,INTRA,EXPORT,d2022_03,55387963053
2452,NL,WORLD,IMPORT,d2022_03,71893025396
2453,NL,WORLD,EXPORT,d2022_03,77059961157
2454,PL,EXTRA,IMPORT,d2022_03,11204750089
2455,PL,EXTRA,EXPORT,d2022_03,6263901250
2456,PL,INTRA,IMPORT,d2022_03,20645084119
2457,PL,INTRA,EXPORT,d2022_03,22175920641
2458,PL,WORLD,IMPORT,d2022_03,31849834208
2459,PL,WORLD,EXPORT,d2022_03,28439821891
2460,PT,EXTRA,IMPORT,d2022_03,2532383520
2461,PT,EXTRA,EXPORT,d2022_03,1803768687
2462,PT,INTRA,IMPORT,d2022_03,6599082874
2463,PT,INTRA,EXPORT,d2022_03,4817530203
2464,PT,WORLD,IMPORT,d2022_03,9131466394
2465,PT,WORLD,EXPORT,d2022_03,6621298890
2466,RO,EXTRA,IMPORT,d2022_03,2855053570
2467,RO,EXTRA,EXPORT,d2022_03,2176260861
2468,RO,INTRA,IMPORT,d2022_03,7955355494
2469,RO,INTRA,EXPORT,d2022_03,6050221200
2470,RO,WORLD,IMPORT,d2022_03,10810409064
2471,RO,WORLD,EXPORT,d2022_03,8226482061
2472,SE,EXTRA,IMPORT,d2022_03,6125306213
2473,SE,EXTRA,EXPORT,d2022_03,8026505103
2474,SE,INTRA,IMPORT,d2022_03,10917940945
2475,SE,INTRA,EXPORT,d2022_03,9410848831
2476,SE,WORLD,IMPORT,d2022_03,17043247158
2477,SE,WORLD,EXPORT,d2022_03,17437353934
2478,SI,EXTRA,IMPORT,d2022_03,2559742411
2479,SI,EXTRA,EXPORT,d2022_03,1748154942
2480,SI,INTRA,IMPORT,d2022_03,3301745883
2481,SI,INTRA,EXPORT,d2022_03,3906968762
2482,SI,WORLD,IMPORT,d2022_03,5861488294
2483,SI,WORLD,EXPORT,d2022_03,5655123704
2484,SK,EXTRA,IMPORT,d2022_03,2078404652
2485,SK,EXTRA,EXPORT,d2022_03,1621164823
2486,SK,INTRA,IMPORT,d2022_03,7416030235
2487,SK,INTRA,EXPORT,d2022_03,7372458646
2488,SK,WORLD,IMPORT,d2022_03,9494434887
2489,SK,WORLD,EXPORT,d2022_03,8993623469
2490,AT,EXTRA,IMPORT,d2022_04,4766571973
2491,AT,EXTRA,EXPORT,d2022_04,4698147497
2492,AT,INTRA,IMPORT,d2022_04,13410925240
2493,AT,INTRA,EXPORT,d2022_04,11354986848
2494,AT,WORLD,IMPORT,d2022_04,18177497213
2495,AT,WORLD,EXPORT,d2022_04,16053134345
2496,BE,EXTRA,IMPORT,d2022_04,20512793558
2497,BE,EXTRA,EXPORT,d2022_04,14440042990
